old_id	new_id	action	char	cov
vol01:12:7:1	vol01:12:7:2	rekey	書	0.9994
vol01:12:7:19	vol01:12:7:20	rekey	未	0.9997
vol01:12:7:20	vol01:12:7:21	rekey	能	0.9995
vol01:12:7:2	vol01:12:7:3	rekey	家	0.9995
vol01:12:7:3	vol01:12:7:4	rekey	願	0.9997
vol01:12:7:4	vol01:12:7:5	rekey	將	0.9998
vol01:12:7:5	vol01:12:7:6	rekey	所	0.9997
vol01:12:7:6	vol01:12:7:7	rekey	有	0.9997
vol01:12:7:7	vol01:12:7:8	rekey	舊	0.9997
vol01:12:7:8	vol01:12:7:9	rekey	書	0.9997
vol01:12:8:9	vol01:12:8:10	rekey	光	0.9997
vol01:12:8:10	vol01:12:8:11	rekey	昭	0.9997
vol01:12:8:11	vol01:12:8:12	rekey	典	0.9997
vol01:12:8:12	vol01:12:8:13	rekey	籍	0.9997
vol01:12:8:13	vol01:12:8:14	rekey	大	0.9996
vol01:12:8:14	vol01:12:8:15	rekey	備	0.9995
vol01:12:8:15	vol01:12:8:16	rekey	恐	0.9994
vol01:12:8:16	vol01:12:8:17	rekey	名	0.9996
vol01:12:8:17	vol01:12:8:18	rekey	山	0.9998
vol01:12:8:18	vol01:12:8:19	rekey	石	0.9998
vol01:12:8:1	vol01:12:8:2	rekey	深	0.9995
vol01:12:8:20	vol01:12:8:21	rekey	儲	0.9996
vol01:12:8:2	vol01:12:8:3	rekey	喻	0.9994
vol01:12:8:3	vol01:12:8:4	rekey	朕	0.9994
vol01:12:8:4	vol01:12:8:5	rekey	意	0.9996
vol01:12:8:5	vol01:12:8:6	rekey	方	0.9997
vol01:12:8:6	vol01:12:8:7	rekey	今	0.9995
vol01:12:8:7	vol01:12:8:8	rekey	文	0.9991
vol01:12:8:8	vol01:12:8:9	rekey	治	0.9997
vol01:12:9:9	vol01:12:9:10	rekey	輯	0.9994
vol01:12:9:11	vol01:12:9:12	rekey	無	0.9993
vol01:12:9:12	vol01:12:9:13	rekey	遺	0.9996
vol01:12:9:13	vol01:12:9:14	rekey	佚	0.9995
vol01:12:9:14	vol01:12:9:15	rekey	冀	0.9992
vol01:12:9:16	vol01:12:9:17	rekey	闡	0.9996
vol01:12:9:17	vol01:12:9:18	rekey	疑	0.9996
vol01:12:9:18	vol01:12:9:19	rekey	補	0.9994
vol01:12:9:1	vol01:12:9:2	rekey	蓄	0.9997
vol01:12:9:19	vol01:12:9:20	rekey	闕	0.9996
vol01:12:9:2	vol01:12:9:3	rekey	尚	0.9996
vol01:12:9:3	vol01:12:9:4	rekey	多	0.9996
vol01:12:9:4	vol01:12:9:5	rekey	用	0.9996
vol01:12:9:5	vol01:12:9:6	rekey	是	0.9994
vol01:12:9:6	vol01:12:9:7	rekey	廣	0.9995
vol01:12:9:7	vol01:12:9:8	rekey	爲	0.9996
vol01:12:9:8	vol01:12:9:9	rekey	蒐	0.9996
vol01:133:1:9	vol01:133:1:10	rekey	首	0.9957
vol01:133:1:10	vol01:133:1:11	rekey	三	0.9995
vol01:133:1:1	vol01:133:1:2	rekey	定	0.9995
vol01:133:1:2	vol01:133:1:3	rekey	四	0.9997
vol01:133:1:3	vol01:133:1:4	rekey	庫	0.9995
vol01:133:1:4	vol01:133:1:5	rekey	全	0.9996
vol01:133:1:5	vol01:133:1:6	rekey	書	0.9994
vol01:133:1:7	vol01:133:1:8	rekey	目	0.9999
vol01:133:1:8	vol01:133:1:9	rekey	卷	0.9993
vol01:133:2:1	vol01:133:2:2	rekey	凡	0.9995
vol01:133:2:2	vol01:133:2:3	rekey	例	0.9996
vol01:133:2:3	vol01:133:2:4	rekey	二	0.9995
vol01:133:2:4	vol01:133:2:5	rekey	十	0.9999
vol01:133:2:5	vol01:133:2:6	rekey	則	0.9996
vol01:133:3:9	vol01:133:3:10	rekey	爲	0.9996
vol01:133:3:11	vol01:133:3:12	rekey	古	0.9995
vol01:133:3:12	vol01:133:3:13	rekey	所	0.9996
vol01:133:3:13	vol01:133:3:14	rekey	無	0.9996
vol01:133:3:14	vol01:133:3:15	rekey	然	0.9996
vol01:133:3:15	vol01:133:3:16	rekey	每	0.9998
vol01:133:3:16	vol01:133:3:17	rekey	進	0.9996
vol01:133:3:17	vol01:133:3:18	rekey	一	0.9999
vol01:133:3:19	vol01:133:3:20	rekey	必	0.9996
vol01:133:3:20	vol01:133:3:21	rekey	經	0.9997
vol01:133:3:3	vol01:133:3:4	rekey	是	0.9997
vol01:133:3:4	vol01:133:3:5	rekey	書	0.9995
vol01:133:3:5	vol01:133:3:6	rekey	卷	0.9996
vol01:133:3:7	vol01:133:3:8	rekey	浩	0.9995
vol01:133:3:8	vol01:133:3:9	rekey	博	0.9997
vol01:133:4:2	vol01:133:4:3	rekey	宏	0.9996
vol01:133:5:9	vol01:133:5:10	rekey	百	0.9996
vol01:133:5:11	vol01:133:5:12	rekey	之	0.9998
vol01:133:5:12	vol01:133:5:13	rekey	疑	0.9997
vol01:133:5:13	vol01:133:5:14	rekey	似	0.9997
vol01:133:5:1	vol01:133:5:2	rekey	裁	0.9996
vol01:133:5:2	vol01:133:5:3	rekey	定	0.9998
vol01:133:5:3	vol01:133:5:4	rekey	千	0.9998
vol01:133:5:4	vol01:133:5:5	rekey	載	0.9996
vol01:133:5:5	vol01:133:5:6	rekey	之	0.9997
vol01:133:5:6	vol01:133:5:7	rekey	是	0.9996
vol01:133:5:7	vol01:133:5:8	rekey	非	0.9995
vol01:133:6:2	vol01:133:6:3	rekey	獨	0.9994
vol01:133:6:6	vol01:133:6:7	rekey	斯	0.9997
vol01:133:6:7	vol01:133:6:8	rekey	昭	0.9997
vol01:133:7:10	vol01:133:7:11	rekey	之	0.9999
vol01:133:7:11	vol01:133:7:12	rekey	所	0.9995
vol01:133:7:12	vol01:133:7:13	rekey	及	0.9996
vol01:133:7:13	vol01:133:7:14	rekey	隨	0.9996
vol01:133:7:2	vol01:133:7:3	rekey	高	0.9995
vol01:133:7:3	vol01:133:7:4	rekey	深	0.9996
vol01:133:7:5	vol01:133:7:6	rekey	非	0.9994
vol01:133:8:0	vol01:133:8:1	rekey	訓	0.9992
vol01:133:8:9	vol01:133:8:10	rekey	來	0.9996
vol01:133:8:10	vol01:133:8:11	rekey	不	0.9995
vol01:133:8:11	vol01:133:8:12	rekey	能	0.9995
vol01:133:8:12	vol01:133:8:13	rekey	一	1.0
vol01:133:8:15	vol01:133:8:16	rekey	記	0.9996
vol01:133:8:17	vol01:133:8:18	rekey	錄	0.9995
vol01:133:8:1	vol01:133:8:2	rekey	示	0.9994
vol01:133:8:19	vol01:133:8:20	rekey	次	0.9997
vol01:133:8:20	vol01:133:8:21	rekey	恭	0.9996
vol01:133:8:3	vol01:133:8:4	rekey	若	0.9994
vol01:133:8:4	vol01:133:8:5	rekey	發	0.9994
vol01:133:8:5	vol01:133:8:6	rekey	蒙	0.9993
vol01:133:8:6	vol01:133:8:7	rekey	八	0.9996
vol01:133:8:7	vol01:133:8:8	rekey	載	0.9995
vol01:133:8:8	vol01:133:8:9	rekey	以	0.9998
vol01:133:9:2	vol01:133:9:3	rekey	奉	0.9997
vol01:134:1:0	vol01:134:1:1	rekey	聖	0.9995
vol01:134:1:9	vol01:134:1:10	rekey	俾	0.9995
vol01:134:1:11	vol01:134:1:12	rekey	知	0.9998
vol01:134:1:12	vol01:134:1:13	rekey	我	0.9995
vol01:134:1:1	vol01:134:1:2	rekey	諭	0.9995
vol01:134:1:2	vol01:134:1:3	rekey	爲	0.9994
vol01:134:1:4	vol01:134:1:5	rekey	卷	0.9995
vol01:134:1:5	vol01:134:1:6	rekey	載	0.9995
vol01:134:1:6	vol01:134:1:7	rekey	諸	0.9997
vol01:134:1:7	vol01:134:1:8	rekey	簡	0.9996
vol01:134:1:8	vol01:134:1:9	rekey	端	0.9992
vol01:134:2:0	vol01:134:2:1	rekey	皇	0.9995
vol01:134:2:9	vol01:134:2:10	rekey	述	0.9997
vol01:134:2:10	vol01:134:2:11	rekey	懸	0.9997
vol01:134:2:11	vol01:134:2:12	rekey	諸	0.9998
vol01:134:2:12	vol01:134:2:13	rekey	日	1.0
vol01:134:2:13	vol01:134:2:14	rekey	月	0.9996
vol01:134:2:14	vol01:134:2:15	rekey	昭	0.9993
vol01:134:2:15	vol01:134:2:16	rekey	示	0.9996
vol01:134:2:16	vol01:134:2:17	rekey	方	0.9996
vol01:134:2:17	vol01:134:2:18	rekey	來	0.9995
vol01:134:2:18	vol01:134:2:19	rekey	與	0.9996
vol01:134:2:1	vol01:134:2:2	rekey	上	0.9999
vol01:134:2:20	vol01:134:2:21	rekey	代	0.9997
vol01:134:2:2	vol01:134:2:3	rekey	稽	0.9994
vol01:134:2:3	vol01:134:2:4	rekey	古	0.9996
vol01:134:2:4	vol01:134:2:5	rekey	右	0.9997
vol01:134:2:5	vol01:134:2:6	rekey	文	0.9997
vol01:134:2:6	vol01:134:2:7	rekey	功	0.9996
vol01:134:2:7	vol01:134:2:8	rekey	嫓	0.9996
vol01:134:2:8	vol01:134:2:9	rekey	刪	0.9998
vol01:134:3:9	vol01:134:3:10	rekey	定	0.9996
vol01:134:3:10	vol01:134:3:11	rekey	者	0.9997
vol01:134:3:11	vol01:134:3:12	rekey	迥	0.9997
vol01:134:3:12	vol01:134:3:13	rekey	不	0.9996
vol01:134:3:13	vol01:134:3:14	rekey	相	0.9997
vol01:134:3:14	vol01:134:3:15	rekey	同	0.9997
vol01:134:3:2	vol01:134:3:3	rekey	官	0.9997
vol01:134:3:3	vol01:134:3:4	rekey	修	0.9995
vol01:134:3:4	vol01:134:3:5	rekey	之	0.9996
vol01:134:3:5	vol01:134:3:6	rekey	本	0.9996
vol01:134:3:6	vol01:134:3:7	rekey	泛	0.9996
vol01:134:3:7	vol01:134:3:8	rekey	稱	0.9996
vol01:134:3:8	vol01:134:3:9	rekey	御	0.9995
vol01:134:4:9	vol01:134:4:10	rekey	集	0.9996
vol01:134:4:10	vol01:134:4:11	rekey	提	0.9996
vol01:134:4:11	vol01:134:4:12	rekey	綱	0.9994
vol01:134:4:12	vol01:134:4:13	rekey	列	0.9997
vol01:134:4:13	vol01:134:4:14	rekey	目	0.9998
vol01:134:4:14	vol01:134:4:15	rekey	經	0.9994
vol01:134:4:15	vol01:134:4:16	rekey	部	0.9996
vol01:134:4:16	vol01:134:4:17	rekey	分	0.9996
vol01:134:4:17	vol01:134:4:18	rekey	十	0.9998
vol01:134:4:18	vol01:134:4:19	rekey	類	0.9996
vol01:134:4:19	vol01:134:4:20	rekey	史	0.9998
vol01:134:4:20	vol01:134:4:21	rekey	部	0.9998
vol01:134:4:3	vol01:134:4:4	rekey	是	0.9995
vol01:134:4:4	vol01:134:4:5	rekey	書	0.9994
vol01:134:4:5	vol01:134:4:6	rekey	以	0.9998
vol01:134:4:6	vol01:134:4:7	rekey	經	0.9995
vol01:134:4:7	vol01:134:4:8	rekey	史	0.9997
vol01:134:4:8	vol01:134:4:9	rekey	子	0.9997
vol01:134:5:9	vol01:134:5:10	rekey	十	0.9999
vol01:134:5:10	vol01:134:5:11	rekey	四	0.9996
vol01:134:5:11	vol01:134:5:12	rekey	類	0.9996
vol01:134:5:12	vol01:134:5:13	rekey	集	0.9995
vol01:134:5:13	vol01:134:5:14	rekey	部	0.9997
vol01:134:5:14	vol01:134:5:15	rekey	分	0.9996
vol01:134:5:15	vol01:134:5:16	rekey	五	0.9995
vol01:134:5:16	vol01:134:5:17	rekey	類	0.9994
vol01:134:5:17	vol01:134:5:18	rekey	或	0.9997
vol01:134:5:18	vol01:134:5:19	rekey	流	0.9997
vol01:134:5:19	vol01:134:5:20	rekey	別	0.9998
vol01:134:5:20	vol01:134:5:21	rekey	繁	0.9996
vol01:134:5:2	vol01:134:5:3	rekey	分	0.9997
vol01:134:5:3	vol01:134:5:4	rekey	十	0.9998
vol01:134:5:4	vol01:134:5:5	rekey	五	0.9995
vol01:134:5:5	vol01:134:5:6	rekey	類	0.9996
vol01:134:5:6	vol01:134:5:7	rekey	子	0.9997
vol01:134:5:7	vol01:134:5:8	rekey	部	0.9997
vol01:134:5:8	vol01:134:5:9	rekey	分	0.9995
vol01:134:6:9	vol01:134:6:10	rekey	使	0.9995
vol01:134:6:10	vol01:134:6:11	rekey	條	0.9997
vol01:134:6:11	vol01:134:6:12	rekey	理	0.9972
vol01:134:6:12	vol01:134:6:13	rekey	分	0.9995
vol01:134:6:13	vol01:134:6:14	rekey	明	0.9996
vol01:134:6:14	vol01:134:6:15	rekey	所	0.9997
vol01:134:6:15	vol01:134:6:16	rekey	錄	0.9995
vol01:134:6:16	vol01:134:6:17	rekey	諸	0.9995
vol01:134:6:17	vol01:134:6:18	rekey	書	0.9995
vol01:134:6:18	vol01:134:6:19	rekey	各	0.9996
vol01:134:6:19	vol01:134:6:20	rekey	以	0.9998
vol01:134:6:20	vol01:134:6:21	rekey	時	0.9996
vol01:134:6:2	vol01:134:6:3	rekey	碎	0.9995
vol01:134:6:3	vol01:134:6:4	rekey	者	0.9996
vol01:134:6:4	vol01:134:6:5	rekey	又	0.9997
vol01:134:6:5	vol01:134:6:6	rekey	分	0.9996
vol01:134:6:6	vol01:134:6:7	rekey	析	0.9996
vol01:134:6:7	vol01:134:6:8	rekey	子	0.9994
vol01:134:6:8	vol01:134:6:9	rekey	目	0.9997
vol01:134:7:9	vol01:134:7:10	rekey	王	0.9996
vol01:134:7:10	vol01:134:7:11	rekey	著	0.9993
vol01:134:7:11	vol01:134:7:12	rekey	作	0.9995
vol01:134:7:12	vol01:134:7:13	rekey	從	0.9995
vol01:134:7:13	vol01:134:7:14	rekey	隋	0.9995
vol01:134:7:14	vol01:134:7:15	rekey	書	0.9993
vol01:134:7:15	vol01:134:7:16	rekey	經	0.9994
vol01:134:7:16	vol01:134:7:17	rekey	籍	0.9994
vol01:134:7:17	vol01:134:7:18	rekey	志	0.9996
vol01:134:7:18	vol01:134:7:19	rekey	例	0.9996
vol01:134:7:19	vol01:134:7:20	rekey	冠	0.9996
vol01:134:7:20	vol01:134:7:21	rekey	各	0.9996
vol01:134:7:2	vol01:134:7:3	rekey	代	0.9997
vol01:134:7:3	vol01:134:7:4	rekey	爲	0.9994
vol01:134:7:4	vol01:134:7:5	rekey	次	0.9995
vol01:134:7:5	vol01:134:7:6	rekey	其	0.9995
vol01:134:7:7	vol01:134:7:8	rekey	代	0.9996
vol01:134:7:8	vol01:134:7:9	rekey	帝	0.9994
vol01:134:8:2	vol01:134:8:3	rekey	代	0.9996
vol01:134:8:3	vol01:134:8:4	rekey	之	0.9995
vol01:134:8:4	vol01:134:8:5	rekey	首	0.9994
vol01:134:8:5	vol01:134:8:6	rekey	至	0.9994
vol01:134:8:6	vol01:134:8:7	rekey	於	0.9996
vol01:134:9:0	vol01:134:9:1	rekey	朝	0.9996
vol01:134:9:1	vol01:134:9:2	rekey	聖	0.9997
vol01:134:9:2	vol01:134:9:3	rekey	製	0.9997
vol01:135:1:0	vol01:135:1:1	rekey	皇	0.9978
vol01:135:1:9	vol01:135:1:10	rekey	弁	0.9996
vol01:135:1:10	vol01:135:1:11	rekey	冕	0.9995
vol01:135:1:11	vol01:135:1:12	rekey	全	0.9995
vol01:135:1:12	vol01:135:1:13	rekey	書	0.9995
vol01:135:1:13	vol01:135:1:14	rekey	而	0.9997
vol01:135:1:14	vol01:135:1:15	rekey	我	0.9993
vol01:135:1:1	vol01:135:1:2	rekey	上	0.9998
vol01:135:1:2	vol01:135:1:3	rekey	御	0.9994
vol01:135:1:3	vol01:135:1:4	rekey	撰	0.9995
vol01:135:1:4	vol01:135:1:5	rekey	揆	0.9994
vol01:135:1:5	vol01:135:1:6	rekey	以	0.9998
vol01:135:1:6	vol01:135:1:7	rekey	古	0.9997
vol01:135:1:7	vol01:135:1:8	rekey	例	0.9996
vol01:135:1:8	vol01:135:1:9	rekey	當	0.9997
vol01:135:2:0	vol01:135:2:1	rekey	皇	0.9993
vol01:135:2:9	vol01:135:2:10	rekey	當	0.9995
vol01:135:2:10	vol01:135:2:11	rekey	以	0.9997
vol01:135:2:11	vol01:135:2:12	rekey	四	0.9997
vol01:135:2:12	vol01:135:2:13	rekey	庫	0.9995
vol01:135:2:13	vol01:135:2:14	rekey	所	0.9996
vol01:135:2:14	vol01:135:2:15	rekey	錄	0.9996
vol01:135:2:15	vol01:135:2:16	rekey	包	0.9996
vol01:135:2:16	vol01:135:2:17	rekey	括	0.9996
vol01:135:2:17	vol01:135:2:18	rekey	古	0.9997
vol01:135:2:18	vol01:135:2:19	rekey	今	0.9996
vol01:135:2:1	vol01:135:2:2	rekey	上	0.9997
vol01:135:2:19	vol01:135:2:20	rekey	義	0.9996
vol01:135:2:20	vol01:135:2:21	rekey	在	0.9996
vol01:135:2:2	vol01:135:2:3	rekey	道	0.9996
vol01:135:2:3	vol01:135:2:4	rekey	秉	0.9996
vol01:135:2:4	vol01:135:2:5	rekey	大	0.9996
vol01:135:2:5	vol01:135:2:6	rekey	公	0.9996
vol01:135:2:6	vol01:135:2:7	rekey	義	0.9994
vol01:135:2:7	vol01:135:2:8	rekey	求	0.9997
vol01:135:2:8	vol01:135:2:9	rekey	至	0.9997
vol01:135:3:9	vol01:135:3:10	rekey	尊	0.9996
vol01:135:3:10	vol01:135:3:11	rekey	崇	0.9994
vol01:135:3:2	vol01:135:3:3	rekey	衡	0.9995
vol01:135:3:3	vol01:135:3:4	rekey	鑒	0.9994
vol01:135:3:4	vol01:135:3:5	rekey	千	0.9997
vol01:135:3:5	vol01:135:3:6	rekey	秋	0.9996
vol01:135:3:6	vol01:135:3:7	rekey	非	0.9994
vol01:135:3:7	vol01:135:3:8	rekey	徒	0.9993
vol01:135:3:8	vol01:135:3:9	rekey	取	0.9994
vol01:135:4:1	vol01:135:4:2	rekey	昭	0.9997
vol01:135:4:2	vol01:135:4:3	rekey	代	0.9995
vol01:135:5:0	vol01:135:5:1	rekey	特	0.9994
vol01:135:5:1	vol01:135:5:2	rekey	命	0.9994
vol01:135:5:2	vol01:135:5:3	rekey	各	0.9996
vol01:135:5:3	vol01:135:5:4	rekey	從	0.9996
vol01:135:5:4	vol01:135:5:5	rekey	門	0.9996
vol01:135:5:5	vol01:135:5:6	rekey	目	0.9998
vol01:135:5:6	vol01:135:5:7	rekey	弁	0.9996
vol01:135:5:7	vol01:135:5:8	rekey	於	0.9995
vol01:135:6:1	vol01:135:6:2	rekey	國	0.9995
vol01:135:6:2	vol01:135:6:3	rekey	朝	0.9995
vol01:135:6:3	vol01:135:6:4	rekey	著	0.9995
vol01:135:6:4	vol01:135:6:5	rekey	述	0.9995
vol01:135:6:5	vol01:135:6:6	rekey	之	0.9996
vol01:135:6:6	vol01:135:6:7	rekey	前	0.9995
vol01:135:6:7	vol01:135:6:8	rekey	此	0.9996
vol01:135:6:8	vol01:135:6:9	rekey	尤	0.9997
vol01:135:7:9	vol01:135:7:10	rekey	館	0.9995
vol01:135:7:10	vol01:135:7:11	rekey	臣	0.9996
vol01:135:7:11	vol01:135:7:12	rekey	所	0.9995
vol01:135:7:12	vol01:135:7:13	rekey	能	0.9994
vol01:135:7:13	vol01:135:7:14	rekey	仰	0.9995
vol01:135:7:14	vol01:135:7:15	rekey	贊	0.9994
vol01:135:7:15	vol01:135:7:16	rekey	一	1.0
vol01:135:7:16	vol01:135:7:17	rekey	詞	0.9996
vol01:135:7:17	vol01:135:7:18	rekey	者	0.9996
vol01:135:7:18	vol01:135:7:19	rekey	矣	0.9995
vol01:135:7:1	vol01:135:7:2	rekey	裁	0.9996
vol01:135:7:2	vol01:135:7:3	rekey	獨	0.9994
vol01:135:7:3	vol01:135:7:4	rekey	斷	0.9996
vol01:135:7:4	vol01:135:7:5	rekey	義	0.9995
vol01:135:7:5	vol01:135:7:6	rekey	愜	0.9994
vol01:135:7:6	vol01:135:7:7	rekey	理	0.9995
vol01:135:7:7	vol01:135:7:8	rekey	精	0.9995
vol01:135:7:8	vol01:135:7:9	rekey	非	0.9997
vol01:135:8:9	vol01:135:8:10	rekey	簡	0.9995
vol01:135:8:10	vol01:135:8:11	rekey	擇	0.9995
vol01:135:8:11	vol01:135:8:12	rekey	蕭	0.9991
vol01:135:8:12	vol01:135:8:13	rekey	蘭	0.9994
vol01:135:8:13	vol01:135:8:14	rekey	並	0.9994
vol01:135:8:14	vol01:135:8:15	rekey	擷	0.9992
vol01:135:8:15	vol01:135:8:16	rekey	珉	0.9995
vol01:135:8:16	vol01:135:8:17	rekey	玉	0.9995
vol01:135:8:17	vol01:135:8:18	rekey	雜	0.9995
vol01:135:8:18	vol01:135:8:19	rekey	陳	0.9996
vol01:135:8:19	vol01:135:8:20	rekey	殊	0.9995
vol01:135:8:20	vol01:135:8:21	rekey	未	0.9998
vol01:135:8:3	vol01:135:8:4	rekey	前	0.9989
vol01:135:8:4	vol01:135:8:5	rekey	代	0.9997
vol01:135:8:5	vol01:135:8:6	rekey	藏	0.9994
vol01:135:8:6	vol01:135:8:7	rekey	書	0.9994
vol01:135:8:7	vol01:135:8:8	rekey	率	0.9996
vol01:135:8:8	vol01:135:8:9	rekey	無	0.9995
vol01:135:9:2	vol01:135:9:3	rekey	協	0.9994
vol01:135:9:3	vol01:135:9:4	rekey	別	0.9996
vol01:135:9:4	vol01:135:9:5	rekey	裁	0.9995
vol01:135:9:5	vol01:135:9:6	rekey	之	0.9997
vol01:135:9:6	vol01:135:9:7	rekey	義	0.9994
vol01:135:9:7	vol01:135:9:8	rekey	今	0.9998
vol01:136:1:1	vol01:136:1:2	rekey	求	0.9997
vol01:136:1:2	vol01:136:1:3	rekey	古	0.9997
vol01:136:1:3	vol01:136:1:4	rekey	籍	0.9999
vol01:136:2:0	vol01:136:2:1	rekey	特	0.9994
vol01:136:2:9	vol01:136:2:10	rekey	媸	0.9997
vol01:136:2:10	vol01:136:2:11	rekey	嚴	0.9997
vol01:136:2:11	vol01:136:2:12	rekey	爲	0.9996
vol01:136:2:12	vol01:136:2:13	rekey	去	0.9999
vol01:136:2:13	vol01:136:2:14	rekey	取	0.9997
vol01:136:2:14	vol01:136:2:15	rekey	其	0.9996
vol01:136:2:15	vol01:136:2:16	rekey	上	1.0
vol01:136:2:16	vol01:136:2:17	rekey	者	0.9997
vol01:136:2:17	vol01:136:2:18	rekey	悉	0.9996
vol01:136:2:18	vol01:136:2:19	rekey	登	0.9996
vol01:136:2:1	vol01:136:2:2	rekey	創	0.9996
vol01:136:2:19	vol01:136:2:20	rekey	編	0.9996
vol01:136:2:20	vol01:136:2:21	rekey	錄	0.9998
vol01:136:2:2	vol01:136:2:3	rekey	新	0.9996
vol01:136:2:3	vol01:136:2:4	rekey	規	0.9997
vol01:136:2:4	vol01:136:2:5	rekey	一	1.0
vol01:136:2:5	vol01:136:2:6	rekey	一	0.9999
vol01:136:2:6	vol01:136:2:7	rekey	辨	0.9996
vol01:136:2:7	vol01:136:2:8	rekey	厥	0.9997
vol01:136:2:8	vol01:136:2:9	rekey	妍	0.9998
vol01:136:3:9	vol01:136:3:10	rekey	亦	0.9996
vol01:136:3:10	vol01:136:3:11	rekey	長	0.9996
vol01:136:3:11	vol01:136:3:12	rekey	短	0.9997
vol01:136:3:12	vol01:136:3:13	rekey	兼	0.9997
vol01:136:3:13	vol01:136:3:14	rekey	臚	0.9997
vol01:136:3:14	vol01:136:3:15	rekey	見	0.9996
vol01:136:3:15	vol01:136:3:16	rekey	瑕	0.9995
vol01:136:3:16	vol01:136:3:17	rekey	瑜	0.9996
vol01:136:3:17	vol01:136:3:18	rekey	之	0.9997
vol01:136:3:18	vol01:136:3:19	rekey	不	0.9997
vol01:136:3:19	vol01:136:3:20	rekey	掩	0.9995
vol01:136:3:20	vol01:136:3:21	rekey	其	0.9998
vol01:136:3:3	vol01:136:3:4	rekey	致	0.9995
vol01:136:3:5	vol01:136:3:6	rekey	珠	0.9996
vol01:136:3:6	vol01:136:3:7	rekey	其	0.9996
vol01:136:3:7	vol01:136:3:8	rekey	次	0.9997
vol01:136:3:8	vol01:136:3:9	rekey	者	0.9995
vol01:136:4:9	vol01:136:4:10	rekey	違	0.9998
vol01:136:4:10	vol01:136:4:11	rekey	經	0.9996
vol01:136:4:11	vol01:136:4:12	rekey	則	0.9997
vol01:136:4:12	vol01:136:4:13	rekey	附	0.9996
vol01:136:4:13	vol01:136:4:14	rekey	載	0.9997
vol01:136:4:14	vol01:136:4:15	rekey	其	0.9996
vol01:136:4:15	vol01:136:4:16	rekey	名	0.9996
vol01:136:4:16	vol01:136:4:17	rekey	兼	0.9997
vol01:136:4:17	vol01:136:4:18	rekey	匡	0.9996
vol01:136:4:18	vol01:136:4:19	rekey	厥	0.9996
vol01:136:4:19	vol01:136:4:20	rekey	繆	0.9994
vol01:136:4:20	vol01:136:4:21	rekey	至	0.9996
vol01:136:4:2	vol01:136:4:3	rekey	有	0.9997
vol01:136:4:3	vol01:136:4:4	rekey	言	0.9996
vol01:136:4:4	vol01:136:4:5	rekey	非	0.9994
vol01:136:4:5	vol01:136:4:6	rekey	立	0.9994
vol01:136:4:6	vol01:136:4:7	rekey	訓	0.9995
vol01:136:4:7	vol01:136:4:8	rekey	義	0.9998
vol01:136:4:8	vol01:136:4:9	rekey	或	0.9995
vol01:136:5:9	vol01:136:5:10	rekey	羣	0.9996
vol01:136:5:10	vol01:136:5:11	rekey	流	0.9995
vol01:136:5:11	vol01:136:5:12	rekey	雖	0.9996
vol01:136:5:12	vol01:136:5:13	rekey	咎	0.9995
vol01:136:5:13	vol01:136:5:14	rekey	譽	0.9995
vol01:136:5:14	vol01:136:5:15	rekey	之	0.9998
vol01:136:5:15	vol01:136:5:16	rekey	咸	0.9998
vol01:136:5:16	vol01:136:5:17	rekey	無	0.9997
vol01:136:5:17	vol01:136:5:18	rekey	究	0.9997
vol01:136:5:18	vol01:136:5:19	rekey	流	0.9996
vol01:136:5:19	vol01:136:5:20	rekey	傳	0.9997
vol01:136:5:20	vol01:136:5:21	rekey	之	0.9998
vol01:136:5:2	vol01:136:5:3	rekey	於	0.9996
vol01:136:5:3	vol01:136:5:4	rekey	尋	0.9994
vol01:136:5:4	vol01:136:5:5	rekey	常	0.9997
vol01:136:5:5	vol01:136:5:6	rekey	著	0.9995
vol01:136:5:6	vol01:136:5:7	rekey	述	0.9995
vol01:136:5:7	vol01:136:5:8	rekey	未	0.9997
vol01:136:5:8	vol01:136:5:9	rekey	越	0.9997
vol01:136:6:9	vol01:136:6:10	rekey	之	0.9998
vol01:136:6:10	vol01:136:6:11	rekey	例	0.9997
vol01:136:6:11	vol01:136:6:12	rekey	亦	0.9997
vol01:136:6:13	vol01:136:6:14	rekey	存	0.9996
vol01:136:6:14	vol01:136:6:15	rekey	其	0.9997
vol01:136:6:15	vol01:136:6:16	rekey	目	0.9998
vol01:136:6:16	vol01:136:6:17	rekey	以	0.9998
vol01:136:6:17	vol01:136:6:18	rekey	備	0.9997
vol01:136:6:18	vol01:136:6:19	rekey	考	0.9998
vol01:136:6:19	vol01:136:6:20	rekey	核	0.9995
vol01:136:6:20	vol01:136:6:21	rekey	等	0.9996
vol01:136:6:3	vol01:136:6:4	rekey	久	0.9996
vol01:136:6:4	vol01:136:6:5	rekey	準	0.9997
vol01:136:6:5	vol01:136:6:6	rekey	諸	0.9994
vol01:136:6:6	vol01:136:6:7	rekey	家	0.9998
vol01:136:6:7	vol01:136:6:8	rekey	著	0.9996
vol01:136:6:8	vol01:136:6:9	rekey	錄	0.9995
vol01:136:7:9	vol01:136:7:10	rekey	自	0.9997
vol01:136:7:10	vol01:136:7:11	rekey	有	0.9996
vol01:136:7:11	vol01:136:7:12	rekey	典	0.9995
vol01:136:7:12	vol01:136:7:13	rekey	籍	0.9996
vol01:136:7:13	vol01:136:7:14	rekey	以	0.9998
